iridium	noble	34	[('noble', 'JJ')]	True	False
muscle	extrinsic	42	[('extrinsic', 'JJ')]	True	False
tyrosine	natural	709	[('natural', 'JJ')]	True	False
movie	daily	99	[('daily', 'JJ')]	True	False
lupus	medical	456	[('medical', 'JJ')]	True	False
estate	legal	102	[('legal', 'JJ')]	True	False
weight	physiological	81	[('physiological', 'JJ')]	True	False
photograph	valuable	127	[('valuable', 'JJ')]	True	False
barometric pressure	meteorological	28	[('meteorological', 'JJ')]	True	False
las vegas	western	106	[('western', 'JJ')]	True	False
seafood	high	125	[('high', 'JJ')]	True	False
rose	popular	467	[('popular', 'JJ')]	True	False
scuba diving	aquatic	90	[('aquatic', 'JJ')]	True	False
intersection	spatial	23	[('spatial', 'JJ')]	True	False
automotive	industrial	201	[('industrial', 'JJ')]	True	False
zirconium oxide	ceramic	25	[('ceramic', 'JJ')]	True	False
hall	open	86	[('open', 'JJ')]	True	False
high blood pressure	serious medical	10	[('serious', 'JJ'), ('medical', 'JJ')]	True	False
vimeo	popular	467	[('popular', 'JJ')]	True	False
flag	temporary	54	[('temporary', 'JJ')]	True	False
dvds	electronic	281	[('electronic', 'JJ')]	True	False
lead	nonferrous	11	[('nonferrous', 'JJ')]	True	False
marigold	annual	52	[('annual', 'JJ')]	True	False
psychology	academic	69	[('academic', 'JJ')]	True	False
durability	essential	297	[('essential', 'JJ')]	True	False
geology	environmental	592	[('environmental', 'JJ')]	True	False
surveyor	traditional	682	[('traditional', 'JJ')]	True	False
cinema	cultural	99	[('cultural', 'JJ')]	True	False
apple	great	178	[('great', 'JJ')]	True	False
time	critical	172	[('critical', 'JJ')]	True	False
chimpanzee	great	178	[('great', 'JJ')]	True	False
property management	ancillary	99	[('ancillary', 'JJ')]	True	False
feed in tariff	financial	212	[('financial', 'JJ')]	True	False
time constraint	institutional	48	[('institutional', 'JJ')]	True	False
lavender oil	essential	297	[('essential', 'JJ')]	True	False
shadow	graphical	34	[('graphical', 'JJ')]	True	False
nail	sharp	49	[('sharp', 'JJ')]	True	False
metal	solid	124	[('solid', 'JJ')]	True	False
pda	electronic	281	[('electronic', 'JJ')]	True	False
mobile	portable	91	[('portable', 'JJ')]	True	False
counter	basic	667	[('basic', 'JJ')]	True	False
research policy	academic	69	[('academic', 'JJ')]	True	False
sidewalk	urban	75	[('urban', 'JJ')]	True	False
inflammatory bowel disease	medical	456	[('medical', 'JJ')]	True	False
nutrient availability	ecological	39	[('ecological', 'JJ')]	True	False
compost	natural	709	[('natural', 'JJ')]	True	False
cicero	classical	92	[('classical', 'JJ')]	True	False
british airways	conventional	429	[('conventional', 'JJ')]	True	False
pressure	actual	19	[('actual', 'JJ')]	True	False
computer	technological	54	[('technological', 'JJ')]	True	False
theater	creative	64	[('creative', 'JJ')]	True	False
paper	combustible	79	[('combustible', 'JJ')]	True	False
terrain	natural	709	[('natural', 'JJ')]	True	False
coconut oil	healthy	115	[('healthy', 'JJ')]	True	False
plastic	soft	247	[('soft', 'JJ')]	True	False
quality	federal	114	[('federal', 'JJ')]	True	False
harmonica	musical	86	[('musical', 'JJ')]	True	False
christening	private	142	[('private', 'JJ')]	True	False
mobility	practical	121	[('practical', 'JJ')]	True	False
corn	healthy	115	[('healthy', 'JJ')]	True	False
battery charger	electrical	163	[('electrical', 'JJ')]	True	False
france	bilateral	12	[('bilateral', 'JJ')]	True	False
blowing agent	conventional	429	[('conventional', 'JJ')]	True	False
scheduling	operational	69	[('operational', 'JJ')]	True	False
pasta	medical	456	[('medical', 'JJ')]	True	False
dell	successful	38	[('successful', 'JJ')]	True	False
goodwill	non financial	19	[('non', 'JJ'), ('financial', 'JJ')]	True	False
deutsche bank	large	852	[('large', 'JJ')]	True	False
fullerene	carbonaceous	14	[('carbonaceous', 'JJ')]	True	False
thermal expansion coefficient	physical	686	[('physical', 'JJ')]	True	False
regulation	ancillary	99	[('ancillary', 'JJ')]	True	False
nike	popular	467	[('popular', 'JJ')]	True	False
munich	german	19	[('german', 'JJ')]	True	False
yeast	biological	197	[('biological', 'JJ')]	True	False
length	mathematical	54	[('mathematical', 'JJ')]	True	False
herb	nutritional	48	[('nutritional', 'JJ')]	True	False
python	modern	309	[('modern', 'JJ')]	True	False
beef	classic	86	[('classic', 'JJ')]	True	False
dali	famous	126	[('famous', 'JJ')]	True	False
bathing	physical	686	[('physical', 'JJ')]	True	False
rubella	viral	54	[('viral', 'JJ')]	True	False
clean water	environmental	592	[('environmental', 'JJ')]	True	False
crane	heavy	207	[('heavy', 'JJ')]	True	False
aeration	environmental	592	[('environmental', 'JJ')]	True	False
subsidy	economic	142	[('economic', 'JJ')]	True	False
banker	professional	165	[('professional', 'JJ')]	True	False
huntington's disease	neurological	68	[('neurological', 'JJ')]	True	False
pigeon	small	653	[('small', 'JJ')]	True	False
water scarcity	global	202	[('global', 'JJ')]	True	False
dissolved oxygen	abiotic	71	[('abiotic', 'JJ')]	True	False
gross domestic product	statistical	99	[('statistical', 'JJ')]	True	False
diplopia	visual	96	[('visual', 'JJ')]	True	False
management practice	organizational	46	[('organizational', 'JJ')]	True	False
milk	complete	13	[('complete', 'JJ')]	True	False
famine	natural	709	[('natural', 'JJ')]	True	False
dogwood	native	76	[('native', 'JJ')]	True	False
spray	topical	63	[('topical', 'JJ')]	True	False
huntington s disease	genetic	42	[('genetic', 'JJ')]	True	False
connector	electrical	163	[('electrical', 'JJ')]	True	False
telnet	unwanted	45	[('unwanted', 'JJ')]	True	False
accumulation time	electrochemical	15	[('electrochemical', 'JJ')]	True	False
water	agricultural	114	[('agricultural', 'JJ')]	True	False
accountant	personal	635	[('personal', 'JJ')]	True	False
pva	synthetic	126	[('synthetic', 'JJ')]	True	False
aluminium	heavy	207	[('heavy', 'JJ')]	True	False
mango	seasonal	75	[('seasonal', 'JJ')]	True	False
microsoft word	proprietary	14	[('proprietary', 'JJ')]	True	False
stock exchange	financial	212	[('financial', 'JJ')]	True	False
applied voltage	electrical	163	[('electrical', 'JJ')]	True	False
shareholder	third	74	[('third', 'JJ')]	True	False
mp3 player	valuable	127	[('valuable', 'JJ')]	True	False
artwork	organic	355	[('organic', 'JJ')]	True	False
novel	literary	45	[('literary', 'JJ')]	True	False
american red cross	non-profit	10	[('non-profit', 'JJ')]	True	False
correlation	common	802	[('common', 'JJ')]	True	False
bumblebee	social	388	[('social', 'JJ')]	True	False
germany	federal	114	[('federal', 'JJ')]	True	False
propane	flammable	80	[('flammable', 'JJ')]	True	False
food	expendable	20	[('expendable', 'JJ')]	True	False
television	small	653	[('small', 'JJ')]	True	False
cheatgrass	competitive	44	[('competitive', 'JJ')]	True	False
external hard drive	external	443	[('external', 'JJ')]	True	False
malaria	common	802	[('common', 'JJ')]	True	False
pride	positive	70	[('positive', 'JJ')]	True	False
eyeglass	essential	297	[('essential', 'JJ')]	True	False
older adult	vulnerable	45	[('vulnerable', 'JJ')]	True	False
flavoring	optional	126	[('optional', 'JJ')]	True	False
ford	big	266	[('big', 'JJ')]	True	False
definition	basic	667	[('basic', 'JJ')]	True	False
building	civil	18	[('civil', 'JJ')]	True	False
hydrogen	small	653	[('small', 'JJ')]	True	False
lockheed martin	large	852	[('large', 'JJ')]	True	False
facebook	global	202	[('global', 'JJ')]	True	False
accessibility	practical	121	[('practical', 'JJ')]	True	False
confusion	physical	686	[('physical', 'JJ')]	True	False
trinity	basic	667	[('basic', 'JJ')]	True	False
cd-rom	removable	34	[('removable', 'JJ')]	True	False
water supply	environmental	592	[('environmental', 'JJ')]	True	False
quiz	regular	82	[('regular', 'JJ')]	True	False
o ring	mechanical	187	[('mechanical', 'JJ')]	True	False
computed tomography	conventional	429	[('conventional', 'JJ')]	True	False
map	authentic	23	[('authentic', 'JJ')]	True	False
signature	sensitive	195	[('sensitive', 'JJ')]	True	False
religious	sensitive	195	[('sensitive', 'JJ')]	True	False
nickel	residual	12	[('residual', 'JJ')]	True	False
drupal	open	86	[('open', 'JJ')]	True	False
forestry	industrial	201	[('industrial', 'JJ')]	True	False
planning	essential	297	[('essential', 'JJ')]	True	False
petroleum ether	organic	355	[('organic', 'JJ')]	True	False
cell cycle	biological	197	[('biological', 'JJ')]	True	False
drawing	artistic	19	[('artistic', 'JJ')]	True	False
metaphor	poetic	13	[('poetic', 'JJ')]	True	False
flat	topographic	15	[('topographic', 'JJ')]	True	False
post traumatic stress disorder	common	802	[('common', 'JJ')]	True	False
cold weather	environmental	592	[('environmental', 'JJ')]	True	False
solar cell	optical	72	[('optical', 'JJ')]	True	False
bok choy	green	60	[('green', 'JJ')]	True	False
drag	common	802	[('common', 'JJ')]	True	False
karnataka	indian	58	[('indian', 'JJ')]	True	False
time management	critical	172	[('critical', 'JJ')]	True	False
play	essential	297	[('essential', 'JJ')]	True	False
pole	stationary	18	[('stationary', 'JJ')]	True	False
feeding	normal	79	[('normal', 'JJ')]	True	False
vaccine	medical	456	[('medical', 'JJ')]	True	False
student	third	74	[('third', 'JJ')]	True	False
school	critical	172	[('critical', 'JJ')]	True	False
silicon	common	802	[('common', 'JJ')]	True	False
nestle	global	202	[('global', 'JJ')]	True	False
gps	sophisticated	22	[('sophisticated', 'JJ')]	True	False
police	occupational	20	[('occupational', 'JJ')]	True	False
dermatology	competitive	44	[('competitive', 'JJ')]	True	False
absorption	optical	72	[('optical', 'JJ')]	True	False
infosys	indian	58	[('indian', 'JJ')]	True	False
accident	traumatic	31	[('traumatic', 'JJ')]	True	False
mercury	poisonous	16	[('poisonous', 'JJ')]	True	False
interpersonal skill	transferable	34	[('transferable', 'JJ')]	True	False
sha 1	popular	467	[('popular', 'JJ')]	True	False
iridium	precious	24	[('precious', 'JJ')]	True	False
difficulty breathing	serious	276	[('serious', 'JJ')]	True	False
grain boundary	structural	156	[('structural', 'JJ')]	True	False
florida	large	852	[('large', 'JJ')]	True	False
craft	small	653	[('small', 'JJ')]	True	False
parrot	avian	14	[('avian', 'JJ')]	True	False
cassava	traditional	682	[('traditional', 'JJ')]	True	False
rotterdam	big	266	[('big', 'JJ')]	True	False
hood	large	852	[('large', 'JJ')]	True	False
consultancy	technical	122	[('technical', 'JJ')]	True	False
acceleration	technical	122	[('technical', 'JJ')]	True	False
metal	incompatible	11	[('incompatible', 'JJ')]	True	False
department store	commercial	172	[('commercial', 'JJ')]	True	False
carbon nanotube	organic	355	[('organic', 'JJ')]	True	False
quinoa	healthy	115	[('healthy', 'JJ')]	True	False
living room	common	802	[('common', 'JJ')]	True	False
xylene	volatile	92	[('volatile', 'JJ')]	True	False
securities	regulatory	41	[('regulatory', 'JJ')]	True	False
innovation	competitive	44	[('competitive', 'JJ')]	True	False
interest rate swap	derivative financial	10	[('derivative', 'JJ'), ('financial', 'JJ')]	True	False
marks spencer	international	277	[('international', 'JJ')]	True	False
rafting	optional	126	[('optional', 'JJ')]	True	False
silverware	small	653	[('small', 'JJ')]	True	False
squid	fresh	148	[('fresh', 'JJ')]	True	False
picture	graphic	44	[('graphic', 'JJ')]	True	False
thinner	strong	145	[('strong', 'JJ')]	True	False
cold	unfavorable	11	[('unfavorable', 'JJ')]	True	False
concrete	industrial	201	[('industrial', 'JJ')]	True	False
vodka	common	802	[('common', 'JJ')]	True	False
barcelona	big	266	[('big', 'JJ')]	True	False
environment	local	332	[('local', 'JJ')]	True	False
billing	administrative	93	[('administrative', 'JJ')]	True	False
bauchi	northern	42	[('northern', 'JJ')]	True	False
hypertension	diabetic	10	[('diabetic', 'JJ')]	True	False
dust	common	802	[('common', 'JJ')]	True	False
db2	commercial	172	[('commercial', 'JJ')]	True	False
adoption	complex	256	[('complex', 'JJ')]	True	False
ovarian cyst	medical	456	[('medical', 'JJ')]	True	False
candidiasis	vaginal	13	[('vaginal', 'JJ')]	True	False
glaxosmithkline	private	142	[('private', 'JJ')]	True	False
moth	large	852	[('large', 'JJ')]	True	False
infective endocarditis	serious	276	[('serious', 'JJ')]	True	False
piping	ancillary	99	[('ancillary', 'JJ')]	True	False
fish	natural	709	[('natural', 'JJ')]	True	False
curling iron	electric	41	[('electric', 'JJ')]	True	False
myspace	typical	82	[('typical', 'JJ')]	True	False
lactobacilli	beneficial	42	[('beneficial', 'JJ')]	True	False
router	external	443	[('external', 'JJ')]	True	False
discrimination	ethical	26	[('ethical', 'JJ')]	True	False
utility	regular	82	[('regular', 'JJ')]	True	False
sintering	advanced	233	[('advanced', 'JJ')]	True	False
graph	visual	96	[('visual', 'JJ')]	True	False
denmark	bilateral	12	[('bilateral', 'JJ')]	True	False
computer	advanced	233	[('advanced', 'JJ')]	True	False
hairdresser	small	653	[('small', 'JJ')]	True	False
clothes dryer	heavy	207	[('heavy', 'JJ')]	True	False
pekingese	small	653	[('small', 'JJ')]	True	False
finasteride	medical	456	[('medical', 'JJ')]	True	False
mobile phone	portable electronic	43	[('portable', 'JJ'), ('electronic', 'JJ')]	True	False
air conditioning	industrial	201	[('industrial', 'JJ')]	True	False
nitrogen oxide	hazardous	102	[('hazardous', 'JJ')]	True	False
water depth	physical	686	[('physical', 'JJ')]	True	False
food	physical	686	[('physical', 'JJ')]	True	False
alcohol	aggressive	32	[('aggressive', 'JJ')]	True	False
investment	macroeconomic	33	[('macroeconomic', 'JJ')]	True	False
ditch	natural	709	[('natural', 'JJ')]	True	False
cellular phone	personal	635	[('personal', 'JJ')]	True	False
contraception	ethical	26	[('ethical', 'JJ')]	True	False
fruit juice	healthy	115	[('healthy', 'JJ')]	True	False
acute	pathological	80	[('pathological', 'JJ')]	True	False
schizophrenia	complex	256	[('complex', 'JJ')]	True	False
technological	external	443	[('external', 'JJ')]	True	False
tablecloth	domestic	82	[('domestic', 'JJ')]	True	False
guar	natural	709	[('natural', 'JJ')]	True	False
toshiba	electronic	281	[('electronic', 'JJ')]	True	False
autism	neuropsychiatric	23	[('neuropsychiatric', 'JJ')]	True	False
lifestyle choice	environmental	592	[('environmental', 'JJ')]	True	False
rwanda	african	36	[('african', 'JJ')]	True	False
hidden markov model	statistical	99	[('statistical', 'JJ')]	True	False
auditing	professional	165	[('professional', 'JJ')]	True	False
density	physicochemical	72	[('physicochemical', 'JJ')]	True	False
department of commerce	federal	114	[('federal', 'JJ')]	True	False
report	formal	60	[('formal', 'JJ')]	True	False
account	sensitive	195	[('sensitive', 'JJ')]	True	False
hat	traditional	682	[('traditional', 'JJ')]	True	False
filter	mechanical	187	[('mechanical', 'JJ')]	True	False
chip	hard	160	[('hard', 'JJ')]	True	False
hematoma	surgical	58	[('surgical', 'JJ')]	True	False
oil price	external	443	[('external', 'JJ')]	True	False
wife	social	388	[('social', 'JJ')]	True	False
telephone call	ancillary	99	[('ancillary', 'JJ')]	True	False
anxiety	environmental	592	[('environmental', 'JJ')]	True	False
differentiation	physiological	81	[('physiological', 'JJ')]	True	False
utility bill	tangible	53	[('tangible', 'JJ')]	True	False
retail store	commercial	172	[('commercial', 'JJ')]	True	False
education	structural	156	[('structural', 'JJ')]	True	False
cellulose	structural	156	[('structural', 'JJ')]	True	False
information extraction	crucial	17	[('crucial', 'JJ')]	True	False
wheat	strategic	17	[('strategic', 'JJ')]	True	False
sarcoma	solid	124	[('solid', 'JJ')]	True	False
headache	constitutional	29	[('constitutional', 'JJ')]	True	False
diving	optional	126	[('optional', 'JJ')]	True	False
council of europe	regional	56	[('regional', 'JJ')]	True	False
multiple sclerosis	central	37	[('central', 'JJ')]	True	False
blood	infectious	22	[('infectious', 'JJ')]	True	False
freedom of expression	fundamental	87	[('fundamental', 'JJ')]	True	False
philosophy	academic	69	[('academic', 'JJ')]	True	False
chocolate	hot	59	[('hot', 'JJ')]	True	False
rock	stable	15	[('stable', 'JJ')]	True	False
nicotine	addictive	19	[('addictive', 'JJ')]	True	False
video camera	optical	72	[('optical', 'JJ')]	True	False
scuba diving	hazardous	102	[('hazardous', 'JJ')]	True	False
fish emulsion	organic	355	[('organic', 'JJ')]	True	False
drought	severe	151	[('severe', 'JJ')]	True	False
ohio	northern	42	[('northern', 'JJ')]	True	False
resin	industrial	201	[('industrial', 'JJ')]	True	False
linked list	dynamic	54	[('dynamic', 'JJ')]	True	False
cinnamon	essential	297	[('essential', 'JJ')]	True	False
administration	extrinsic	42	[('extrinsic', 'JJ')]	True	False
fertilizer	synthetic	126	[('synthetic', 'JJ')]	True	False
brass	high	125	[('high', 'JJ')]	True	False
growth factor	soluble	36	[('soluble', 'JJ')]	True	False
table	large	852	[('large', 'JJ')]	True	False
telugu	regional	56	[('regional', 'JJ')]	True	False
homosexuality	social	388	[('social', 'JJ')]	True	False
ibuprofen	traditional	682	[('traditional', 'JJ')]	True	False
c4 5	traditional	682	[('traditional', 'JJ')]	True	False
football	vigorous	16	[('vigorous', 'JJ')]	True	False
immunocytochemistry	ancillary	99	[('ancillary', 'JJ')]	True	False
gold	native	76	[('native', 'JJ')]	True	False
veggie	natural	709	[('natural', 'JJ')]	True	False
moisture content	physical	686	[('physical', 'JJ')]	True	False
plaza	pedestrian	12	[('pedestrian', 'JJ')]	True	False
manufacturer	industrial	201	[('industrial', 'JJ')]	True	False
gucci	italian	28	[('italian', 'JJ')]	True	False
bribery	illegal	24	[('illegal', 'JJ')]	True	False
hiking	athletic	32	[('athletic', 'JJ')]	True	False
mrs	formal	60	[('formal', 'JJ')]	True	False
bulb	electronic	281	[('electronic', 'JJ')]	True	False
education	vertical	24	[('vertical', 'JJ')]	True	False
lung	sensitive	195	[('sensitive', 'JJ')]	True	False
camera	peripheral	67	[('peripheral', 'JJ')]	True	False
football	typical	82	[('typical', 'JJ')]	True	False
cost	continuous	45	[('continuous', 'JJ')]	True	False
carrier	large	852	[('large', 'JJ')]	True	False
corticosteroid	injectable	10	[('injectable', 'JJ')]	True	False
canary	small	653	[('small', 'JJ')]	True	False
castle	large	852	[('large', 'JJ')]	True	False
cat	traditional	682	[('traditional', 'JJ')]	True	False
vitreous hemorrhage	serious	276	[('serious', 'JJ')]	True	False
table	static	33	[('static', 'JJ')]	True	False
terrier	active	130	[('active', 'JJ')]	True	False
injury	environmental	592	[('environmental', 'JJ')]	True	False
pulse	temporary	54	[('temporary', 'JJ')]	True	False
conjoint analysis	statistical	99	[('statistical', 'JJ')]	True	False
shipbuilding	heavy	207	[('heavy', 'JJ')]	True	False
steroid	small	653	[('small', 'JJ')]	True	False
autophagy	cellular	81	[('cellular', 'JJ')]	True	False
word processor	common	802	[('common', 'JJ')]	True	False
disability	clinical	183	[('clinical', 'JJ')]	True	False
drought	environmental	592	[('environmental', 'JJ')]	True	False
snow	atmospheric	41	[('atmospheric', 'JJ')]	True	False
ester	aprotic	19	[('aprotic', 'JJ')]	True	False
seizure	medical	456	[('medical', 'JJ')]	True	False
gay marriage	moral	26	[('moral', 'JJ')]	True	False
temperature	fundamental	87	[('fundamental', 'JJ')]	True	False
helsinki	european	108	[('european', 'JJ')]	True	False
crystal	natural	709	[('natural', 'JJ')]	True	False
disability	demographic	126	[('demographic', 'JJ')]	True	False
organic cotton	natural	709	[('natural', 'JJ')]	True	False
sun	common	802	[('common', 'JJ')]	True	False
honeybee	beneficial	42	[('beneficial', 'JJ')]	True	False
museum	local	332	[('local', 'JJ')]	True	False
swahili	african	36	[('african', 'JJ')]	True	False
holiday inn	global	202	[('global', 'JJ')]	True	False
total protein	biochemical	41	[('biochemical', 'JJ')]	True	False
accounting	central	37	[('central', 'JJ')]	True	False
crown	modern	309	[('modern', 'JJ')]	True	False
age	personal	635	[('personal', 'JJ')]	True	False
freedom	conventional	429	[('conventional', 'JJ')]	True	False
cooker	basic	667	[('basic', 'JJ')]	True	False
bank	traditional	682	[('traditional', 'JJ')]	True	False
metal	strong	145	[('strong', 'JJ')]	True	False
shoe	ordinary	32	[('ordinary', 'JJ')]	True	False
location	critical	172	[('critical', 'JJ')]	True	False
lost wage	economic	142	[('economic', 'JJ')]	True	False
speed	critical	172	[('critical', 'JJ')]	True	False
alzheimer s association	national	122	[('national', 'JJ')]	True	False
duke	private	142	[('private', 'JJ')]	True	False
high sensitivity	attractive	19	[('attractive', 'JJ')]	True	False
air	physiological	81	[('physiological', 'JJ')]	True	False
drosophila	small	653	[('small', 'JJ')]	True	False
uv radiation	abiotic	71	[('abiotic', 'JJ')]	True	False
hvac	professional	165	[('professional', 'JJ')]	True	False
nausea	somatic	28	[('somatic', 'JJ')]	True	False
drama	creative	64	[('creative', 'JJ')]	True	False
histology	diagnostic	65	[('diagnostic', 'JJ')]	True	False
urticaria	systemic	124	[('systemic', 'JJ')]	True	False
air pressure	environmental	592	[('environmental', 'JJ')]	True	False
grapefruit	fresh	148	[('fresh', 'JJ')]	True	False
edge	visual	96	[('visual', 'JJ')]	True	False
islamic state	powerful	50	[('powerful', 'JJ')]	True	False
annual report	organizational	46	[('organizational', 'JJ')]	True	False
listening	social	388	[('social', 'JJ')]	True	False
ear	vulnerable	45	[('vulnerable', 'JJ')]	True	False
manchester	big	266	[('big', 'JJ')]	True	False
sugar	compatible	24	[('compatible', 'JJ')]	True	False
tree	environmental	592	[('environmental', 'JJ')]	True	False
emotional	environmental	592	[('environmental', 'JJ')]	True	False
political affiliation	sensitive	195	[('sensitive', 'JJ')]	True	False
art	traditional	682	[('traditional', 'JJ')]	True	False
new zealand	notable	42	[('notable', 'JJ')]	True	False
mercedes	european	108	[('european', 'JJ')]	True	False
silverado	popular	467	[('popular', 'JJ')]	True	False
india	notable	42	[('notable', 'JJ')]	True	False
list	elementary	17	[('elementary', 'JJ')]	True	False
wheat	hot	59	[('hot', 'JJ')]	True	False
goldman sachs	global	202	[('global', 'JJ')]	True	False
changes in temperature	environmental	592	[('environmental', 'JJ')]	True	False
plain	natural	709	[('natural', 'JJ')]	True	False
buddhism	eastern	40	[('eastern', 'JJ')]	True	False
font	external	443	[('external', 'JJ')]	True	False
redundancy	unexpected	30	[('unexpected', 'JJ')]	True	False
window	hard	160	[('hard', 'JJ')]	True	False
moses	religious	51	[('religious', 'JJ')]	True	False
fitness center	modern	309	[('modern', 'JJ')]	True	False
reaction order	kinetic	14	[('kinetic', 'JJ')]	True	False
uv radiation	environmental	592	[('environmental', 'JJ')]	True	False
glove	suitable	205	[('suitable', 'JJ')]	True	False
phone	small	653	[('small', 'JJ')]	True	False
birthday	social	388	[('social', 'JJ')]	True	False
electronic	large	852	[('large', 'JJ')]	True	False
mattress	porous	73	[('porous', 'JJ')]	True	False
tetris	classic	86	[('classic', 'JJ')]	True	False
anniversary	social	388	[('social', 'JJ')]	True	False
forward collision warning	advanced	233	[('advanced', 'JJ')]	True	False
water scarcity	environmental	592	[('environmental', 'JJ')]	True	False
vietnam	asian	38	[('asian', 'JJ')]	True	False
thermal stability	physical	686	[('physical', 'JJ')]	True	False
availability	behavioral	65	[('behavioral', 'JJ')]	True	False
inductor	electrical	163	[('electrical', 'JJ')]	True	False
bus	common	802	[('common', 'JJ')]	True	False
hematoma	serious	276	[('serious', 'JJ')]	True	False
transfer	supplementary	33	[('supplementary', 'JJ')]	True	False
fruit	unrefined	14	[('unrefined', 'JJ')]	True	False
central air	modern	309	[('modern', 'JJ')]	True	False
input	external	443	[('external', 'JJ')]	True	False
department store	retail	43	[('retail', 'JJ')]	True	False
smoking habit	traditional	682	[('traditional', 'JJ')]	True	False
crp	systemic	124	[('systemic', 'JJ')]	True	False
gold	physical	686	[('physical', 'JJ')]	True	False
hydrogen peroxide	industrial	201	[('industrial', 'JJ')]	True	False
presence	environmental	592	[('environmental', 'JJ')]	True	False
italian	ethnic	20	[('ethnic', 'JJ')]	True	False
hair	fibrous	31	[('fibrous', 'JJ')]	True	False
risk	financial	212	[('financial', 'JJ')]	True	False
sheet metal	suitable	205	[('suitable', 'JJ')]	True	False
volatilization	abiotic	71	[('abiotic', 'JJ')]	True	False
ladder	portable	91	[('portable', 'JJ')]	True	False
clean water	natural	709	[('natural', 'JJ')]	True	False
anger	psychological	106	[('psychological', 'JJ')]	True	False
blood pressure	functional	143	[('functional', 'JJ')]	True	False
lawyer	independent	50	[('independent', 'JJ')]	True	False
language barrier	social	388	[('social', 'JJ')]	True	False
smartphones	personal	635	[('personal', 'JJ')]	True	False
changing demographic	external	443	[('external', 'JJ')]	True	False
water activity	physicochemical	72	[('physicochemical', 'JJ')]	True	False
energy	economic	142	[('economic', 'JJ')]	True	False
address book	personal	635	[('personal', 'JJ')]	True	False
cinnamon	natural	709	[('natural', 'JJ')]	True	False
dandruff	common	802	[('common', 'JJ')]	True	False
martial art	eastern	40	[('eastern', 'JJ')]	True	False
vcrs	electronic	281	[('electronic', 'JJ')]	True	False
name	sensitive	195	[('sensitive', 'JJ')]	True	False
hydralazine	peripheral	67	[('peripheral', 'JJ')]	True	False
dancing	musical	86	[('musical', 'JJ')]	True	False
rule	formal	60	[('formal', 'JJ')]	True	False
counseling	psychological	106	[('psychological', 'JJ')]	True	False
emotion	intangible	43	[('intangible', 'JJ')]	True	False
glycine	small	653	[('small', 'JJ')]	True	False
aviation	industrial	201	[('industrial', 'JJ')]	True	False
stream	sensitive	195	[('sensitive', 'JJ')]	True	False
thorium	incompatible	11	[('incompatible', 'JJ')]	True	False
diabetes	modifiable	28	[('modifiable', 'JJ')]	True	False
trauma	clinical	183	[('clinical', 'JJ')]	True	False
bench	pedestrian	12	[('pedestrian', 'JJ')]	True	False
printer	electronic	281	[('electronic', 'JJ')]	True	False
ginger	fresh	148	[('fresh', 'JJ')]	True	False
nokia	popular	467	[('popular', 'JJ')]	True	False
prawn	live	65	[('live', 'JJ')]	True	False
entropy	thermodynamic	24	[('thermodynamic', 'JJ')]	True	False
mpeg 2	conventional	429	[('conventional', 'JJ')]	True	False
handheld computer	modern	309	[('modern', 'JJ')]	True	False
asparagus	seasonal	75	[('seasonal', 'JJ')]	True	False
clindamycin	antimicrobial	33	[('antimicrobial', 'JJ')]	True	False
strychnine	natural	709	[('natural', 'JJ')]	True	False
usb	removable	34	[('removable', 'JJ')]	True	False
alzheimer's	neurodegenerative	22	[('neurodegenerative', 'JJ')]	True	False
watery eye	seasonal	75	[('seasonal', 'JJ')]	True	False
tendon	serious	276	[('serious', 'JJ')]	True	False
comment	social	388	[('social', 'JJ')]	True	False
tetanus	dangerous	53	[('dangerous', 'JJ')]	True	False
hard hat	suitable	205	[('suitable', 'JJ')]	True	False
divorce	complex	256	[('complex', 'JJ')]	True	False
harmony	private	142	[('private', 'JJ')]	True	False
md5	traditional	682	[('traditional', 'JJ')]	True	False
perforation	serious	276	[('serious', 'JJ')]	True	False
polylactide	biodegradable	19	[('biodegradable', 'JJ')]	True	False
mental retardation	neurodevelopmental	13	[('neurodevelopmental', 'JJ')]	True	False
coffee mug	hot	59	[('hot', 'JJ')]	True	False
coyote	large	852	[('large', 'JJ')]	True	False
dietary	environmental	592	[('environmental', 'JJ')]	True	False
diabetes control	clinical	183	[('clinical', 'JJ')]	True	False
neck	small	653	[('small', 'JJ')]	True	False
retinal detachment	severe	151	[('severe', 'JJ')]	True	False
lithium	traditional	682	[('traditional', 'JJ')]	True	False
heart rate variability	physiological	81	[('physiological', 'JJ')]	True	False
needle	consumable	67	[('consumable', 'JJ')]	True	False
gnat	small	653	[('small', 'JJ')]	True	False
dye	functional	143	[('functional', 'JJ')]	True	False
stress	physical	686	[('physical', 'JJ')]	True	False
amino acid	organic	355	[('organic', 'JJ')]	True	False
aloe vera	powerful	50	[('powerful', 'JJ')]	True	False
elevator	common	802	[('common', 'JJ')]	True	False
substance abuse	emotional	38	[('emotional', 'JJ')]	True	False
california	southern	60	[('southern', 'JJ')]	True	False
planning	soft	247	[('soft', 'JJ')]	True	False
ferris wheel	classic	86	[('classic', 'JJ')]	True	False
swimming	great	178	[('great', 'JJ')]	True	False
accuracy	classical	92	[('classical', 'JJ')]	True	False
vitamins a	essential	297	[('essential', 'JJ')]	True	False
neutrino	elementary	17	[('elementary', 'JJ')]	True	False
